timeStep pedestrianId overlapPedestrianId distance-PID3 overlaps-PID3
3 33 34 0.3966399107399573 0.00336008926004272
7 40 42 0.3956989092793905 0.004301090720609524
13 30 38 0.3648637916443906 0.03513620835560943
15 25 34 0.3846896153362285 0.015310384663771548
16 25 34 0.39310072488349473 0.006899275116505288
17 27 34 0.3489358335662297 0.05106416643377032
18 27 34 0.31507608464156867 0.08492391535843136
18 29 36 0.3994902648455733 5.097351544267048E-4
20 32 34 0.37391555165055795 0.02608444834944207
21 25 27 0.38283397851615236 0.01716602148384766
21 32 34 0.38803801352566875 0.011961986474331276
24 24 32 0.3939575092363872 0.006042490763612796
25 24 32 0.3724047681723406 0.02759523182765944
