timeStep pedestrianId overlapPedestrianId distance-PID3 overlaps-PID3
2 1 2 0.3922672428426944 0.0077327571573056475
2 2 3 0.3966770037044892 0.003322996295510805
2 5 6 0.3960995622884851 0.003900437711514937
2 6 7 0.39966625491357277 3.3374508642725065E-4
2 7 8 0.39699542686452743 0.003004573135472588
2 9 10 0.3966083566726654 0.0033916433273346036
2 11 12 0.399875717080869 1.2428291913102463E-4
2 15 16 0.3808972065845388 0.019102793415461228
3 2 3 0.3946163128385934 0.005383687161406636
3 4 5 0.3968074579156175 0.0031925420843825214
3 5 6 0.39344358231475446 0.0065564176852455636
3 6 7 0.39282912776351414 0.007170872236485881
3 7 8 0.39533627892300766 0.0046637210769923665
3 9 10 0.38804892850180506 0.011951071498194965
3 15 16 0.3738273444301198 0.026172655569880243
4 2 3 0.3918756562969073 0.008124343703092729
4 4 5 0.39374191946079706 0.006258080539202959
4 5 6 0.3903480777670608 0.009651922232939203
4 6 7 0.3865320493348196 0.013467950665180417
4 9 10 0.38395579802400026 0.01604420197599976
4 15 16 0.37915491732167256 0.020845082678327465
5 2 3 0.39108634212875254 0.008913657871247482
5 4 5 0.38760156021090836 0.012398439789091664
5 5 6 0.38506089736616483 0.014939102633835188
5 6 7 0.38949224664039017 0.01050775335960985
6 2 3 0.3972626586374678 0.0027373413625322307
6 4 5 0.3821808673187658 0.017819132681234195
6 5 6 0.38288371057343357 0.017116289426566456
6 6 7 0.3924580303267485 0.007541969673251547
7 2 3 0.39812554135468275 0.0018744586453172674
7 4 5 0.37887155114417187 0.021128448855828152
7 5 6 0.38342757033935243 0.016572429660647592
8 2 3 0.39044548270425755 0.00955451729574247
8 4 5 0.37783951653789405 0.022160483462105973
8 5 6 0.3961562373448246 0.0038437626551754422
9 2 3 0.37325191054946716 0.026748089450532864
10 2 3 0.37942506021893374 0.02057493978106628
11 2 3 0.39482403841299046 0.005175961587009559
38 5 17 0.3924156277951772 0.007584372204822831
43 4 16 0.39061148161225884 0.009388518387741185
