timeStep pedestrianId overlapPedestrianId distance-PID3 overlaps-PID3
1 0 288 0.0 0.4
1 0 632 0.0 0.4
1 2 404 0.0 0.4
1 3 206 0.0 0.4
1 3 370 0.0 0.4
1 3 538 0.0 0.4
1 4 668 0.0 0.4
1 5 347 0.0 0.4
1 6 99 0.0 0.4
1 6 586 0.0 0.4
1 7 582 0.0 0.4
1 7 767 0.0 0.4
1 8 423 0.0 0.4
1 9 275 0.0 0.4
1 11 420 0.0 0.4
1 11 610 0.0 0.4
1 13 446 0.0 0.4
1 16 29 0.0 0.4
1 16 110 0.0 0.4
1 16 299 0.0 0.4
1 17 616 0.0 0.4
1 21 640 0.0 0.4
1 22 598 0.0 0.4
1 23 52 0.0 0.4
1 23 317 0.0 0.4
1 25 153 0.0 0.4
1 25 231 0.0 0.4
1 27 267 0.0 0.4
1 27 766 0.0 0.4
1 27 798 0.0 0.4
1 28 744 0.0 0.4
1 29 110 0.0 0.4
1 29 299 0.0 0.4
1 30 92 0.0 0.4
1 32 401 0.0 0.4
1 33 51 0.0 0.4
1 35 591 0.0 0.4
1 35 717 0.0 0.4
1 39 633 0.0 0.4
1 40 98 0.0 0.4
1 40 428 0.0 0.4
1 40 507 0.0 0.4
1 41 278 0.0 0.4
1 41 474 0.0 0.4
1 41 673 0.0 0.4
1 44 354 0.0 0.4
1 44 433 0.0 0.4
1 44 642 0.0 0.4
1 46 287 0.0 0.4
1 47 577 0.0 0.4
1 48 126 0.0 0.4
1 48 621 0.0 0.4
1 49 378 0.0 0.4
1 49 783 0.0 0.4
1 50 411 0.0 0.4
1 52 317 0.0 0.4
1 53 71 0.0 0.4
1 53 221 0.0 0.4
1 53 361 0.0 0.4
1 53 390 0.0 0.4
1 54 563 0.0 0.4
1 55 94 0.0 0.4
1 55 448 0.0 0.4
1 57 140 0.0 0.4
1 57 366 0.0 0.4
1 58 158 0.0 0.4
1 58 719 0.0 0.4
1 60 248 0.0 0.4
1 63 447 0.0 0.4
1 64 116 0.0 0.4
1 65 343 0.0 0.4
1 67 309 0.0 0.4
1 67 462 0.0 0.4
1 68 440 0.0 0.4
1 69 251 0.0 0.4
1 69 326 0.0 0.4
1 70 95 0.0 0.4
1 70 172 0.0 0.4
1 71 221 0.0 0.4
1 71 361 0.0 0.4
1 71 390 0.0 0.4
1 72 491 0.0 0.4
1 73 303 0.0 0.4
1 73 427 0.0 0.4
1 75 86 0.0 0.4
1 75 709 0.0 0.4
1 76 106 0.0 0.4
1 76 635 0.0 0.4
1 76 704 0.0 0.4
1 78 352 0.0 0.4
1 79 167 0.0 0.4
1 80 684 0.0 0.4
1 82 543 0.0 0.4
1 82 559 0.0 0.4
1 83 216 0.0 0.4
1 83 218 0.0 0.4
1 83 603 0.0 0.4
1 85 147 0.0 0.4
1 85 746 0.0 0.4
1 86 709 0.0 0.4
1 87 432 0.0 0.4
1 90 237 0.0 0.4
1 91 550 0.0 0.4
1 91 682 0.0 0.4
1 93 168 0.0 0.4
1 93 581 0.0 0.4
1 94 448 0.0 0.4
1 95 172 0.0 0.4
1 96 469 0.0 0.4
1 97 482 0.0 0.4
1 97 580 0.0 0.4
1 98 428 0.0 0.4
1 98 507 0.0 0.4
1 99 586 0.0 0.4
1 100 400 0.0 0.4
1 100 618 0.0 0.4
1 101 574 0.0 0.4
1 104 154 0.0 0.4
1 104 176 0.0 0.4
1 105 418 0.0 0.4
1 106 635 0.0 0.4
1 106 704 0.0 0.4
1 107 646 0.0 0.4
1 108 425 0.0 0.4
1 108 454 0.0 0.4
1 109 539 0.0 0.4
1 110 299 0.0 0.4
1 111 155 0.0 0.4
1 120 711 0.0 0.4
1 122 213 0.0 0.4
1 122 254 0.0 0.4
1 122 732 0.0 0.4
1 123 643 0.0 0.4
1 125 307 0.0 0.4
1 125 391 0.0 0.4
1 126 621 0.0 0.4
1 129 215 0.0 0.4
1 129 239 0.0 0.4
1 137 200 0.0 0.4
1 137 393 0.0 0.4
1 138 316 0.0 0.4
1 140 366 0.0 0.4
1 144 422 0.0 0.4
1 145 184 0.0 0.4
1 145 599 0.0 0.4
1 147 746 0.0 0.4
1 149 451 0.0 0.4
1 150 405 0.0 0.4
1 150 716 0.0 0.4
1 151 189 0.0 0.4
1 153 231 0.0 0.4
1 154 176 0.0 0.4
1 158 719 0.0 0.4
1 161 585 0.0 0.4
1 165 486 0.0 0.4
1 166 757 0.0 0.4
1 168 581 0.0 0.4
1 169 622 0.0 0.4
1 171 606 0.0 0.4
1 171 691 0.0 0.4
1 177 308 0.0 0.4
1 177 786 0.0 0.4
1 178 478 0.0 0.4
1 179 597 0.0 0.4
1 180 494 0.0 0.4
1 180 531 0.0 0.4
1 181 639 0.0 0.4
1 182 368 0.0 0.4
1 183 493 0.0 0.4
1 184 599 0.0 0.4
1 185 243 0.0 0.4
1 185 375 0.0 0.4
1 186 545 0.0 0.4
1 187 207 0.0 0.4
1 187 681 0.0 0.4
1 190 310 0.0 0.4
1 190 631 0.0 0.4
1 190 680 0.0 0.4
1 191 355 0.0 0.4
1 192 477 0.0 0.4
1 192 735 0.0 0.4
1 193 625 0.0 0.4
1 196 692 0.0 0.4
1 199 546 0.0 0.4
1 200 393 0.0 0.4
1 201 399 0.0 0.4
1 202 211 0.0 0.4
1 204 620 0.0 0.4
1 206 370 0.0 0.4
1 206 538 0.0 0.4
1 207 681 0.0 0.4
1 208 729 0.0 0.4
1 209 261 0.0 0.4
1 212 455 0.0 0.4
1 212 554 0.0 0.4
1 213 254 0.0 0.4
1 213 732 0.0 0.4
1 215 239 0.0 0.4
1 216 218 0.0 0.4
1 216 603 0.0 0.4
1 217 335 0.0 0.4
1 217 710 0.0 0.4
1 218 603 0.0 0.4
1 219 337 0.0 0.4
1 219 465 0.0 0.4
1 220 485 0.0 0.4
1 220 534 0.0 0.4
1 220 583 0.0 0.4
1 221 361 0.0 0.4
1 221 390 0.0 0.4
1 222 595 0.0 0.4
1 223 242 0.0 0.4
1 223 333 0.0 0.4
1 223 439 0.0 0.4
1 223 512 0.0 0.4
1 229 663 0.0 0.4
1 234 565 0.0 0.4
1 236 593 0.0 0.4
1 238 296 0.0 0.4
1 241 510 0.0 0.4
1 242 333 0.0 0.4
1 242 439 0.0 0.4
1 242 512 0.0 0.4
1 243 375 0.0 0.4
1 244 698 0.0 0.4
1 251 326 0.0 0.4
1 254 732 0.0 0.4
1 267 766 0.0 0.4
1 267 798 0.0 0.4
1 270 629 0.0 0.4
1 271 797 0.0 0.4
1 273 483 0.0 0.4
1 276 636 0.0 0.4
1 277 672 0.0 0.4
1 278 474 0.0 0.4
1 278 673 0.0 0.4
1 279 695 0.0 0.4
1 288 632 0.0 0.4
1 290 596 0.0 0.4
1 294 490 0.0 0.4
1 295 327 0.0 0.4
1 295 434 0.0 0.4
1 297 777 0.0 0.4
1 303 427 0.0 0.4
1 304 573 0.0 0.4
1 304 762 0.0 0.4
1 307 391 0.0 0.4
1 308 786 0.0 0.4
1 309 462 0.0 0.4
1 310 631 0.0 0.4
1 310 680 0.0 0.4
1 313 410 0.0 0.4
1 319 553 0.0 0.4
1 320 756 0.0 0.4
1 323 380 0.0 0.4
1 323 758 0.0 0.4
1 323 775 0.0 0.4
1 325 470 0.0 0.4
1 327 434 0.0 0.4
1 328 730 0.0 0.4
1 329 780 0.0 0.4
1 331 429 0.0 0.4
1 333 439 0.0 0.4
1 333 512 0.0 0.4
1 335 710 0.0 0.4
1 337 465 0.0 0.4
1 338 604 0.0 0.4
1 339 628 0.0 0.4
1 341 607 0.0 0.4
1 342 551 0.0 0.4
1 344 453 0.0 0.4
1 346 587 0.0 0.4
1 346 782 0.0 0.4
1 350 414 0.0 0.4
1 351 556 0.0 0.4
1 353 359 0.0 0.4
1 353 498 0.0 0.4
1 354 433 0.0 0.4
1 354 642 0.0 0.4
1 356 365 0.0 0.4
1 356 549 0.0 0.4
1 359 498 0.0 0.4
1 361 390 0.0 0.4
1 365 549 0.0 0.4
1 369 788 0.0 0.4
1 370 538 0.0 0.4
1 371 759 0.0 0.4
1 372 778 0.0 0.4
1 376 386 0.0 0.4
1 378 783 0.0 0.4
1 380 758 0.0 0.4
1 380 775 0.0 0.4
1 384 436 0.0 0.4
1 387 476 0.0 0.4
1 392 589 0.0 0.4
1 394 647 0.0 0.4
1 400 618 0.0 0.4
1 405 716 0.0 0.4
1 408 676 0.0 0.4
1 413 731 0.0 0.4
1 415 461 0.0 0.4
1 417 590 0.0 0.4
1 419 489 0.0 0.4
1 419 793 0.0 0.4
1 420 610 0.0 0.4
1 425 454 0.0 0.4
1 428 507 0.0 0.4
1 430 713 0.0 0.4
1 431 750 0.0 0.4
1 433 642 0.0 0.4
1 438 511 0.0 0.4
1 439 512 0.0 0.4
1 443 705 0.0 0.4
1 443 751 0.0 0.4
1 445 513 0.0 0.4
1 450 605 0.0 0.4
1 455 554 0.0 0.4
1 457 501 0.0 0.4
1 459 799 0.0 0.4
1 460 502 0.0 0.4
1 460 699 0.0 0.4
1 463 694 0.0 0.4
1 467 568 0.0 0.4
1 467 664 0.0 0.4
1 471 658 0.0 0.4
1 471 725 0.0 0.4
1 474 673 0.0 0.4
1 477 735 0.0 0.4
1 482 580 0.0 0.4
1 485 534 0.0 0.4
1 485 583 0.0 0.4
1 488 588 0.0 0.4
1 489 793 0.0 0.4
1 494 531 0.0 0.4
1 499 569 0.0 0.4
1 499 690 0.0 0.4
1 500 505 0.0 0.4
1 502 699 0.0 0.4
1 508 768 0.0 0.4
1 514 540 0.0 0.4
1 514 542 0.0 0.4
1 514 617 0.0 0.4
1 514 655 0.0 0.4
1 515 678 0.0 0.4
1 515 721 0.0 0.4
1 517 675 0.0 0.4
1 530 743 0.0 0.4
1 534 583 0.0 0.4
1 540 542 0.0 0.4
1 540 617 0.0 0.4
1 540 655 0.0 0.4
1 542 617 0.0 0.4
1 542 655 0.0 0.4
1 543 559 0.0 0.4
1 550 682 0.0 0.4
1 555 602 0.0 0.4
1 557 600 0.0 0.4
1 567 662 0.0 0.4
1 567 791 0.0 0.4
1 568 664 0.0 0.4
1 569 690 0.0 0.4
1 571 656 0.0 0.4
1 572 594 0.0 0.4
1 572 712 0.0 0.4
1 573 762 0.0 0.4
1 578 789 0.0 0.4
1 582 767 0.0 0.4
1 587 782 0.0 0.4
1 591 717 0.0 0.4
1 592 630 0.0 0.4
1 594 712 0.0 0.4
1 606 691 0.0 0.4
1 608 728 0.0 0.4
1 609 661 0.0 0.4
1 613 738 0.0 0.4
1 615 650 0.0 0.4
1 617 655 0.0 0.4
1 623 779 0.0 0.4
1 631 680 0.0 0.4
1 635 704 0.0 0.4
1 644 671 0.0 0.4
1 649 715 0.0 0.4
1 654 742 0.0 0.4
1 658 725 0.0 0.4
1 662 791 0.0 0.4
1 667 784 0.0 0.4
1 678 721 0.0 0.4
1 688 724 0.0 0.4
1 696 697 0.0 0.4
1 703 747 0.0 0.4
1 705 751 0.0 0.4
1 723 765 0.0 0.4
1 734 771 0.0 0.4
1 745 776 0.0 0.4
1 755 785 0.0 0.4
1 758 775 0.0 0.4
1 766 798 0.0 0.4
2 0 288 0.0 0.4
2 0 632 0.0 0.4
2 2 404 0.0 0.4
2 3 206 0.0 0.4
2 3 370 0.0 0.4
2 3 538 0.0 0.4
2 4 668 0.0 0.4
2 5 347 0.0 0.4
2 6 99 0.0 0.4
2 6 586 0.0 0.4
2 7 582 0.0 0.4
2 7 767 0.0 0.4
2 8 423 0.0 0.4
2 9 275 0.0 0.4
2 11 420 0.0 0.4
2 11 610 0.0 0.4
2 13 446 0.0 0.4
2 16 29 0.0 0.4
2 16 110 0.0 0.4
2 16 299 0.0 0.4
2 17 616 0.0 0.4
2 21 640 0.0 0.4
2 22 598 0.0 0.4
2 23 52 0.0 0.4
2 23 317 0.0 0.4
2 25 153 0.0 0.4
2 25 231 0.0 0.4
2 27 267 0.0 0.4
2 27 766 0.0 0.4
2 27 798 0.0 0.4
2 28 744 0.0 0.4
2 29 110 0.0 0.4
2 29 299 0.0 0.4
2 30 92 0.0 0.4
2 32 401 0.0 0.4
2 33 51 0.0 0.4
2 35 591 0.0 0.4
2 35 717 0.0 0.4
2 39 633 0.0 0.4
2 40 98 0.0 0.4
2 40 428 0.0 0.4
2 40 507 0.0 0.4
2 41 278 0.0 0.4
2 41 474 0.0 0.4
2 41 673 0.0 0.4
2 44 354 0.0 0.4
2 44 433 0.0 0.4
2 44 642 0.0 0.4
2 46 287 0.0 0.4
2 47 577 0.0 0.4
2 48 126 0.0 0.4
2 48 621 0.0 0.4
2 49 378 0.0 0.4
2 49 783 0.0 0.4
2 50 411 0.0 0.4
2 52 317 0.0 0.4
2 53 71 0.0 0.4
2 53 221 0.0 0.4
2 53 361 0.0 0.4
2 53 390 0.0 0.4
2 54 563 0.0 0.4
2 55 94 0.0 0.4
2 55 448 0.0 0.4
2 57 140 0.0 0.4
2 57 366 0.0 0.4
2 58 158 0.0 0.4
2 58 719 0.0 0.4
2 60 248 0.0 0.4
2 63 447 0.0 0.4
2 64 116 0.0 0.4
2 65 343 0.0 0.4
2 67 309 0.0 0.4
2 67 462 0.0 0.4
2 68 440 0.0 0.4
2 69 251 0.0 0.4
2 69 326 0.0 0.4
2 70 95 0.0 0.4
2 70 172 0.0 0.4
2 71 221 0.0 0.4
2 71 361 0.0 0.4
2 71 390 0.0 0.4
2 72 491 0.0 0.4
2 73 303 0.0 0.4
2 73 427 0.0 0.4
2 75 86 0.0 0.4
2 75 709 0.0 0.4
2 76 106 0.0 0.4
2 76 635 0.0 0.4
2 76 704 0.0 0.4
2 78 352 0.0 0.4
2 79 167 0.0 0.4
2 80 684 0.0 0.4
2 82 543 0.0 0.4
2 82 559 0.0 0.4
2 83 216 0.0 0.4
2 83 218 0.0 0.4
2 83 603 0.0 0.4
2 85 147 0.0 0.4
2 85 746 0.0 0.4
2 86 709 0.0 0.4
2 87 432 0.0 0.4
2 90 237 0.0 0.4
2 91 550 0.0 0.4
2 91 682 0.0 0.4
2 93 168 0.0 0.4
2 93 581 0.0 0.4
2 94 448 0.0 0.4
2 95 172 0.0 0.4
2 96 469 0.0 0.4
2 97 482 0.0 0.4
2 97 580 0.0 0.4
2 98 428 0.0 0.4
2 98 507 0.0 0.4
2 99 586 0.0 0.4
2 100 400 0.0 0.4
2 100 618 0.0 0.4
2 101 574 0.0 0.4
2 104 154 0.0 0.4
2 104 176 0.0 0.4
2 105 418 0.0 0.4
2 106 635 0.0 0.4
2 106 704 0.0 0.4
2 107 646 0.0 0.4
2 108 425 0.0 0.4
2 108 454 0.0 0.4
2 109 539 0.0 0.4
2 110 299 0.0 0.4
2 111 155 0.0 0.4
2 120 711 0.0 0.4
2 122 213 0.0 0.4
2 122 254 0.0 0.4
2 122 732 0.0 0.4
2 123 643 0.0 0.4
2 125 307 0.0 0.4
2 125 391 0.0 0.4
2 126 621 0.0 0.4
2 129 215 0.0 0.4
2 129 239 0.0 0.4
2 137 200 0.0 0.4
2 137 393 0.0 0.4
2 138 316 0.0 0.4
2 140 366 0.0 0.4
2 144 422 0.0 0.4
2 145 184 0.0 0.4
2 145 599 0.0 0.4
2 147 746 0.0 0.4
2 149 451 0.0 0.4
2 150 405 0.0 0.4
2 150 716 0.0 0.4
2 151 189 0.0 0.4
2 153 231 0.0 0.4
2 154 176 0.0 0.4
2 158 719 0.0 0.4
2 161 585 0.0 0.4
2 165 486 0.0 0.4
2 166 757 0.0 0.4
2 168 581 0.0 0.4
2 169 622 0.0 0.4
2 171 606 0.0 0.4
2 171 691 0.0 0.4
2 177 308 0.0 0.4
2 177 786 0.0 0.4
2 178 478 0.0 0.4
2 179 597 0.0 0.4
2 180 494 0.0 0.4
2 180 531 0.0 0.4
2 181 639 0.0 0.4
2 182 368 0.0 0.4
2 183 493 0.0 0.4
2 184 599 0.0 0.4
2 185 243 0.0 0.4
2 185 375 0.0 0.4
2 186 545 0.0 0.4
2 187 207 0.0 0.4
2 187 681 0.0 0.4
2 190 310 0.0 0.4
2 190 631 0.0 0.4
2 190 680 0.0 0.4
2 191 355 0.0 0.4
2 192 477 0.0 0.4
2 192 735 0.0 0.4
2 193 625 0.0 0.4
2 196 692 0.0 0.4
2 199 546 0.0 0.4
2 200 393 0.0 0.4
2 201 399 0.0 0.4
2 202 211 0.0 0.4
2 204 620 0.0 0.4
2 206 370 0.0 0.4
2 206 538 0.0 0.4
2 207 681 0.0 0.4
2 208 729 0.0 0.4
2 209 261 0.0 0.4
2 212 455 0.0 0.4
2 212 554 0.0 0.4
2 213 254 0.0 0.4
2 213 732 0.0 0.4
2 215 239 0.0 0.4
2 216 218 0.0 0.4
2 216 603 0.0 0.4
2 217 335 0.0 0.4
2 217 710 0.0 0.4
2 218 603 0.0 0.4
2 219 337 0.0 0.4
2 219 465 0.0 0.4
2 220 485 0.0 0.4
2 220 534 0.0 0.4
2 220 583 0.0 0.4
2 221 361 0.0 0.4
2 221 390 0.0 0.4
2 222 595 0.0 0.4
2 223 242 0.0 0.4
2 223 333 0.0 0.4
2 223 439 0.0 0.4
2 223 512 0.0 0.4
2 229 663 0.0 0.4
2 234 565 0.0 0.4
2 236 593 0.0 0.4
2 238 296 0.0 0.4
2 241 510 0.0 0.4
2 242 333 0.0 0.4
2 242 439 0.0 0.4
2 242 512 0.0 0.4
2 243 375 0.0 0.4
2 244 698 0.0 0.4
2 251 326 0.0 0.4
2 254 732 0.0 0.4
2 267 766 0.0 0.4
2 267 798 0.0 0.4
2 270 629 0.0 0.4
2 271 797 0.0 0.4
2 273 483 0.0 0.4
2 276 636 0.0 0.4
2 277 672 0.0 0.4
2 278 474 0.0 0.4
2 278 673 0.0 0.4
2 279 695 0.0 0.4
2 288 632 0.0 0.4
2 290 596 0.0 0.4
2 294 490 0.0 0.4
2 295 327 0.0 0.4
2 295 434 0.0 0.4
2 297 777 0.0 0.4
2 303 427 0.0 0.4
2 304 573 0.0 0.4
2 304 762 0.0 0.4
2 307 391 0.0 0.4
2 308 786 0.0 0.4
2 309 462 0.0 0.4
2 310 631 0.0 0.4
2 310 680 0.0 0.4
2 313 410 0.0 0.4
2 319 553 0.0 0.4
2 320 756 0.0 0.4
2 323 380 0.0 0.4
2 323 758 0.0 0.4
2 323 775 0.0 0.4
2 325 470 0.0 0.4
2 327 434 0.0 0.4
2 328 730 0.0 0.4
2 329 780 0.0 0.4
2 331 429 0.0 0.4
2 333 439 0.0 0.4
2 333 512 0.0 0.4
2 335 710 0.0 0.4
2 337 465 0.0 0.4
2 338 604 0.0 0.4
2 339 628 0.0 0.4
2 341 607 0.0 0.4
2 342 551 0.0 0.4
2 344 453 0.0 0.4
2 346 587 0.0 0.4
2 346 782 0.0 0.4
2 350 414 0.0 0.4
2 351 556 0.0 0.4
2 353 359 0.0 0.4
2 353 498 0.0 0.4
2 354 433 0.0 0.4
2 354 642 0.0 0.4
2 356 365 0.0 0.4
2 356 549 0.0 0.4
2 359 498 0.0 0.4
2 361 390 0.0 0.4
2 365 549 0.0 0.4
2 369 788 0.0 0.4
2 370 538 0.0 0.4
2 371 759 0.0 0.4
2 372 778 0.0 0.4
2 376 386 0.0 0.4
2 378 783 0.0 0.4
2 380 758 0.0 0.4
2 380 775 0.0 0.4
2 384 436 0.0 0.4
2 387 476 0.0 0.4
2 392 589 0.0 0.4
2 394 647 0.0 0.4
2 400 618 0.0 0.4
2 405 716 0.0 0.4
2 408 676 0.0 0.4
2 413 731 0.0 0.4
2 415 461 0.0 0.4
2 417 590 0.0 0.4
2 419 489 0.0 0.4
2 419 793 0.0 0.4
2 420 610 0.0 0.4
2 425 454 0.0 0.4
2 428 507 0.0 0.4
2 430 713 0.0 0.4
2 431 750 0.0 0.4
2 433 642 0.0 0.4
2 438 511 0.0 0.4
2 439 512 0.0 0.4
2 443 705 0.0 0.4
2 443 751 0.0 0.4
2 445 513 0.0 0.4
2 450 605 0.0 0.4
2 455 554 0.0 0.4
2 457 501 0.0 0.4
2 459 799 0.0 0.4
2 460 502 0.0 0.4
2 460 699 0.0 0.4
2 463 694 0.0 0.4
2 467 568 0.0 0.4
2 467 664 0.0 0.4
2 471 658 0.0 0.4
2 471 725 0.0 0.4
2 474 673 0.0 0.4
2 477 735 0.0 0.4
2 482 580 0.0 0.4
2 485 534 0.0 0.4
2 485 583 0.0 0.4
2 488 588 0.0 0.4
2 489 793 0.0 0.4
2 494 531 0.0 0.4
