timeStep pedestrianId overlapPedestrianId distance-PID3 overlaps-PID3
7 1 5 0.3244288140178035 0.07557118598219653
8 1 5 0.2645248897884053 0.1354751102115947
9 1 5 0.24893555417760663 0.1510644458223934
10 1 5 0.25426184651924805 0.14573815348075198
11 1 5 0.2644555875172545 0.1355444124827455
12 1 5 0.2800473317505115 0.11995266824948853
13 1 5 0.32012941376199255 0.07987058623800747
17 13 15 0.32262016864371 0.07737983135629001
18 13 15 0.2411609112518161 0.15883908874818392
19 13 15 0.24227664052705533 0.1577233594729447
20 13 15 0.3695941168835647 0.030405883116435328
21 17 19 0.28888267762588454 0.11111732237411548
22 17 19 0.14622403749397977 0.25377596250602025
23 17 19 0.17301062588011276 0.22698937411988726
27 18 20 0.33183926986063195 0.06816073013936808
28 18 20 0.28250427513080145 0.11749572486919857
29 18 20 0.28425579786441074 0.11574420213558928
30 18 20 0.34513862290765407 0.05486137709234595
32 13 16 0.393518832801224 0.0064811671987760056
33 13 16 0.3616801587802245 0.0383198412197755
34 9 15 0.3797986283651506 0.02020137163484942
34 13 16 0.3459330165351332 0.054066983464866825
35 9 15 0.34957718922488923 0.05042281077511079
35 13 16 0.34781668852143866 0.05218331147856137
36 9 15 0.33326853241313015 0.06673146758686987
36 13 16 0.37592254138064646 0.024077458619353564
37 9 15 0.3355046880488933 0.06449531195110675
38 9 15 0.3647275167379553 0.03527248326204474
