timeStep pedestrianId overlapPedestrianId distance-PID3 overlaps-PID3
2 25 26 0.3953258047447348 0.0046741952552652455
2 27 28 0.39299781128261746 0.0070021887173825625
3 25 26 0.39206008294952294 0.007939917050477086
4 24 25 0.39922608973558343 7.739102644165885E-4
4 25 26 0.3905200530904065 0.009479946909593528
4 31 32 0.39259860393657176 0.007401396063428267
5 24 25 0.39444855689997843 0.005551443100021591
5 31 32 0.39588177758211485 0.004118222417885176
21 35 40 0.3957066476115765 0.004293352388423544
22 35 40 0.3500304363191304 0.04996956368086963
22 37 41 0.3946146388626479 0.005385361137352107
23 35 40 0.36154165818309103 0.03845834181690899
23 37 41 0.3083572750239558 0.0916427249760442
24 37 41 0.3887494677450975 0.011250532254902523
28 34 40 0.3905995767238887 0.009400423276111347
29 27 35 0.3730238188241971 0.026976181175802916
29 34 40 0.36573592437249186 0.03426407562750816
30 27 35 0.33292587569928445 0.06707412430071558
30 34 40 0.3417096388747482 0.05829036112525182
31 34 40 0.34754845709367704 0.05245154290632298
32 34 40 0.3767358045867249 0.023264195413275124
34 34 39 0.3870264368470089 0.012973563152991141
35 34 39 0.3787757344140108 0.02122426558598922
35 34 40 0.3488248634439725 0.05117513655602751
36 34 39 0.3560150325535132 0.04398496744648683
36 34 40 0.3331126471628724 0.0668873528371276
37 34 39 0.35170577148686394 0.048294228513136084
